CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,Country
1235,Sneha,Female,18.0,Pune,,,-999.0,3.0,Australia
1236,Kiran,Female,200.0,Ahmedabad,,,-999.0,4.0,UK
C1237,nan,M,33.0,Kolkata,,2024-07-14,-999.0,5.0,nan
C1238,Sneha,female,-5.0,nan,,,-999.0,10.0,USA
1239,Ankit,male,43.0,nan,2026-01-25,2021-03-07,-999.0,3.0,Canada
C1240,Pooja,F,53.0,Chennai,,,-999.0,-1.0,USA
1241,Simran,Female,21.0,nan,2023-04-09,2021-10-03,-999.0,-1.0,UK
,Ankit,nan,-5.0,Pune,2021-09-25,,-999.0,10.0,USA
,Neha,male,-5.0,Mumbai,2024-08-29,2021-07-28,-999.0,3.0,USA
C1244,Kiran,Female,50.0,Pune,2021-12-13,,-999.0,10.0,UK
1245,Simran,nan,-5.0,Kolkata,,,-999.0,1.0,nan
1246,Rahul,nan,43.0,Pune,,2022-12-09,69.93,3.0,Canada
1247,nan,male,200.0,Mumbai,2023-11-16,,3182.41,3.0,UK
,nan,Female,60.0,Bangalore,2021-06-20,2022-04-23,3991.69,10.0,UK
,Rahul,female,200.0,Pune,,,-999.0,10.0,UK
1250,Kiran,Male,200.0,Mumbai,2021-03-03,2020-10-21,-999.0,3.0,India
C1251,Sneha,M,-5.0,Bangalore,2025-09-30,,-999.0,3.0,USA
1252,nan,nan,43.0,Bangalore,2020-11-10,,-999.0,10.0,UK
1253,Neha,Female,50.0,Chennai,,2023-07-27,-999.0,10.0,nan
C1254,Rahul,nan,200.0,Chennai,2024-11-07,,-999.0,3.0,Canada
C1255,Rahul,nan,200.0,Pune,,2024-03-25,-999.0,-1.0,UK
1256,Ankit,Female,200.0,Bangalore,,,-999.0,3.0,UK
1257,Neha,F,43.0,Bangalore,,,-999.0,10.0,UK
,Rahul,nan,200.0,nan,,,-999.0,3.0,Canada
,Sneha,female,27.0,Chennai,,2025-03-05,-999.0,10.0,India
1260,Pooja,female,200.0,Ahmedabad,2024-08-19,2023-09-02,4487.52,3.0,UK
,Ankit,nan,-5.0,Kolkata,2024-08-09,2022-12-04,-999.0,10.0,UK
1262,Ankit,Female,61.0,Pune,,2022-03-24,-999.0,3.0,Canada
1263,Ankit,F,43.0,Bangalore,,2021-09-06,-999.0,10.0,India
C1264,Neha,nan,62.0,Bangalore,,,-999.0,3.0,India
,Pooja,M,-5.0,Delhi,2021-05-24,,103.69,10.0,India
1266,Pooja,nan,200.0,Ahmedabad,2023-06-15,2020-10-14,-999.0,-1.0,nan
C1267,Priya,Female,200.0,Kolkata,2024-09-29,,2951.9,-1.0,USA
1268,Pooja,Male,55.0,Ahmedabad,2023-02-15,,-999.0,-1.0,USA
,Neha,female,200.0,Chennai,,2020-10-07,-999.0,10.0,Australia
1270,Rahul,male,68.0,Bangalore,,,1500.23,10.0,USA
1271,Ankit,M,200.0,Hyderabad,,,-999.0,10.0,UK
,Priya,Male,43.0,Chennai,2024-12-04,,-999.0,-1.0,USA
,Pooja,male,44.0,nan,,,2472.13,3.0,USA
1274,Sneha,M,200.0,nan,2024-05-19,2021-06-01,-999.0,-1.0,Canada
,Kiran,nan,43.0,Delhi,2024-12-01,,2231.91,10.0,Canada
,Pooja,nan,200.0,nan,2021-06-26,2021-01-26,2508.0,-1.0,USA
1277,Kiran,M,43.0,Delhi,,,2618.82,5.0,Australia
,Neha,male,43.0,Ahmedabad,2021-10-15,2022-06-17,-999.0,3.0,nan
C1279,nan,Male,43.0,nan,2020-09-02,,-999.0,4.0,Canada
1280,Amit,Female,-5.0,Hyderabad,,2022-11-21,-999.0,10.0,UK
,Pooja,female,-5.0,Kolkata,,,-999.0,4.0,India
1282,Ravi,Female,-5.0,Delhi,2025-11-30,,-999.0,10.0,UK
1283,nan,F,63.0,Delhi,,2022-01-17,-999.0,10.0,USA
,nan,nan,-5.0,Hyderabad,2021-03-31,,-999.0,10.0,nan
1285,Ankit,female,48.0,Chennai,,,-999.0,10.0,India
1286,Pooja,nan,-5.0,Mumbai,,2025-04-25,2229.62,4.0,India
1287,Ankit,nan,200.0,nan,2024-07-17,,3139.15,-1.0,Canada
C1288,Priya,nan,200.0,nan,2021-03-24,,-999.0,-1.0,India
1289,Pooja,nan,200.0,Mumbai,2020-10-10,2021-01-14,-999.0,10.0,UK
C1290,Pooja,F,200.0,Ahmedabad,2025-03-23,,1403.38,10.0,India
1291,Priya,M,-5.0,Bangalore,2023-07-25,2024-07-12,-999.0,10.0,USA
1292,Simran,nan,200.0,Pune,2022-10-14,,-999.0,1.0,UK
1293,Amit,Male,68.0,nan,2022-11-01,2023-01-07,-999.0,10.0,nan
1294,Ankit,Female,-5.0,nan,,,-999.0,3.0,USA
,Pooja,M,43.0,Delhi,,,-999.0,10.0,nan
,Simran,M,-5.0,Hyderabad,,,3049.28,5.0,Canada
1297,Priya,M,60.0,Chennai,,2021-01-01,-999.0,3.0,UK
,Priya,Male,200.0,Mumbai,2025-08-21,2023-09-29,-999.0,2.0,nan
1299,Rahul,nan,64.0,Delhi,2024-03-31,2021-11-14,-999.0,10.0,nan
1300,nan,nan,200.0,Bangalore,2024-03-31,,-999.0,3.0,Canada
C1301,Rahul,F,64.0,Pune,2025-07-16,,-999.0,-1.0,USA
C1302,Amit,nan,-5.0,Ahmedabad,2023-01-26,,-999.0,3.0,UK
1303,nan,Female,39.0,Mumbai,,2021-01-10,-999.0,-1.0,nan
C1304,nan,M,43.0,Mumbai,,2020-10-15,-999.0,10.0,nan
1305,nan,M,43.0,Pune,,2021-05-21,-999.0,-1.0,Australia
C1306,Kiran,F,21.0,Chennai,,,2217.56,-1.0,Australia
C1307,Amit,nan,200.0,Hyderabad,2023-02-12,,-999.0,3.0,India
C1308,Ankit,M,43.0,Mumbai,2025-01-30,2025-10-26,-999.0,3.0,nan
,Rahul,F,200.0,nan,,,-999.0,-1.0,Australia
C1310,Rahul,nan,57.0,Delhi,,,3353.85,-1.0,nan
C1311,Priya,male,43.0,Delhi,,2022-09-28,2949.11,10.0,nan
C1312,Ankit,nan,-5.0,Hyderabad,2023-09-18,2024-10-01,-999.0,3.0,Australia
,Kiran,Male,200.0,Kolkata,,,-999.0,5.0,Canada
C1314,nan,nan,37.0,Hyderabad,,,-999.0,3.0,Australia
1315,Rahul,nan,200.0,nan,2022-08-28,,-999.0,-1.0,nan
1316,Pooja,nan,-5.0,Kolkata,2021-06-14,,3906.89,10.0,USA
1317,Amit,F,56.0,Chennai,,2022-02-05,2471.08,3.0,USA
1318,Kiran,Male,-5.0,nan,,2024-12-04,-999.0,10.0,USA
1319,Pooja,nan,-5.0,nan,,,-999.0,10.0,USA
1320,Amit,female,200.0,nan,,,-999.0,10.0,nan
1321,Sneha,nan,200.0,Delhi,2024-05-25,,-999.0,3.0,nan
1322,Simran,M,-5.0,Hyderabad,,,-999.0,5.0,UK
,nan,female,-5.0,Pune,2023-06-19,,1298.41,10.0,India
C1324,Pooja,M,-5.0,Bangalore,2024-09-02,,-999.0,10.0,nan
,Ravi,nan,-5.0,Bangalore,,2023-04-13,-999.0,5.0,Australia
C1326,nan,Male,43.0,Chennai,,2021-03-02,-999.0,3.0,Canada
1327,Rahul,Female,200.0,Bangalore,,,4498.86,3.0,Canada
,Kiran,Female,43.0,nan,,,2924.59,5.0,India
1329,Pooja,Female,43.0,Bangalore,,,-999.0,10.0,nan
1330,Sneha,F,200.0,Bangalore,2022-07-31,2023-05-02,-999.0,-1.0,India
1331,Neha,female,34.0,Delhi,,2021-06-14,-999.0,1.0,Australia
,Ravi,female,200.0,Pune,2022-06-04,,2559.25,5.0,USA
1333,nan,female,-5.0,Bangalore,,,1932.12,-1.0,India
1334,Kiran,nan,43.0,Kolkata,2025-12-19,,-999.0,3.0,India
1335,Pooja,female,43.0,nan,2023-03-05,,-999.0,4.0,Australia
1336,Ravi,nan,43.0,nan,2024-12-30,,973.83,2.0,Canada
1337,Simran,Female,-5.0,nan,,,-999.0,3.0,Canada
C1338,Amit,Female,200.0,Pune,,,-999.0,-1.0,UK
C1339,Ravi,nan,-5.0,Hyderabad,2021-09-12,,-999.0,3.0,India
1340,nan,M,-5.0,Mumbai,2025-11-16,,-999.0,3.0,Canada
C1341,Neha,female,200.0,Kolkata,2021-06-22,,-999.0,-1.0,India
C1342,Ravi,male,-5.0,Pune,2023-04-27,,-999.0,10.0,UK
,Neha,nan,50.0,Pune,2024-06-30,,-999.0,3.0,Canada
1344,Pooja,nan,200.0,Chennai,2024-08-30,,-999.0,10.0,UK
1345,Priya,Male,43.0,Pune,2022-02-04,,-999.0,2.0,USA
C1346,Neha,male,-5.0,Bangalore,,,-999.0,-1.0,nan
C1347,Rahul,M,-5.0,Ahmedabad,,,-999.0,2.0,Canada
C1348,Priya,M,43.0,Pune,,,1359.16,3.0,USA
1349,Ankit,nan,43.0,Hyderabad,2025-05-10,,187.78,3.0,USA
1350,nan,M,-5.0,Delhi,2023-07-17,,-999.0,-1.0,Australia
C1351,Priya,male,30.0,Mumbai,,2025-07-08,-999.0,10.0,USA
,Pooja,F,29.0,Chennai,2022-06-03,2023-09-25,-999.0,3.0,Australia
1353,Simran,nan,43.0,Delhi,2026-01-18,,-999.0,-1.0,UK
1354,Pooja,M,64.0,Bangalore,2022-03-22,,-999.0,-1.0,Australia
C1355,Rahul,male,-5.0,Ahmedabad,2026-01-19,,1176.53,10.0,India
1356,Kiran,nan,43.0,Hyderabad,2024-02-21,,-999.0,10.0,India
1357,nan,F,43.0,Kolkata,,2023-03-23,-999.0,2.0,USA
1358,Ravi,nan,43.0,Mumbai,2023-12-24,,4087.76,-1.0,Australia
C1359,Sneha,female,-5.0,Bangalore,,,-999.0,1.0,UK
C1360,Rahul,female,34.0,Bangalore,2022-03-21,,-999.0,-1.0,Australia
1361,Priya,F,49.0,nan,,,-999.0,3.0,nan
1362,Pooja,M,18.0,Mumbai,2025-09-26,2023-10-23,-999.0,5.0,Australia
1363,Amit,male,43.0,Hyderabad,,2023-07-07,353.77,3.0,India
1364,Priya,F,200.0,Mumbai,2020-09-20,,-999.0,3.0,India
1365,Kiran,M,200.0,Pune,,,-999.0,10.0,UK
,Priya,nan,200.0,Chennai,,2021-10-09,-999.0,-1.0,Australia
,Neha,nan,200.0,Pune,2023-03-25,2021-02-20,-999.0,-1.0,Australia
1368,Rahul,Male,69.0,Pune,,,-999.0,-1.0,UK
1369,Kiran,female,43.0,Ahmedabad,,,-999.0,10.0,nan
1370,Kiran,male,40.0,Kolkata,2021-03-02,,-999.0,3.0,nan
1371,Rahul,Female,200.0,Bangalore,2024-08-15,,-999.0,1.0,nan
,Rahul,nan,-5.0,Bangalore,2024-01-31,,-999.0,3.0,USA
1373,Ankit,male,200.0,Chennai,2025-12-13,,388.61,-1.0,nan
1374,Rahul,Female,200.0,Ahmedabad,2024-07-01,,-999.0,3.0,India
C1375,Simran,nan,43.0,Mumbai,2024-06-10,,-999.0,-1.0,Australia
,nan,nan,43.0,Delhi,,2025-02-01,-999.0,5.0,USA
C1377,nan,F,24.0,Ahmedabad,,2021-03-02,-999.0,-1.0,India
,nan,F,-5.0,Mumbai,,2025-05-11,-999.0,10.0,UK
1379,Ankit,nan,-5.0,Mumbai,,2025-06-06,-999.0,4.0,nan
C1380,Neha,Male,43.0,Ahmedabad,,2023-11-11,-999.0,5.0,India
,Simran,nan,200.0,Hyderabad,,2022-07-06,-999.0,2.0,UK
1382,Amit,male,200.0,Chennai,2022-10-02,2021-10-27,-999.0,3.0,UK
1383,Sneha,nan,70.0,Delhi,,,-999.0,3.0,USA
C1384,Amit,nan,43.0,Bangalore,2022-05-04,2022-02-17,-999.0,3.0,India
,nan,Male,-5.0,Hyderabad,2022-04-17,2025-07-04,-999.0,-1.0,Australia
1386,Sneha,female,-5.0,Pune,,2021-01-26,-999.0,3.0,UK
1387,Ankit,male,43.0,Delhi,,,-999.0,-1.0,UK
C1388,Simran,nan,43.0,Chennai,2022-05-04,2024-03-18,-999.0,5.0,nan
1389,Pooja,nan,65.0,Mumbai,2020-10-10,,-999.0,-1.0,Canada
,Neha,female,200.0,Mumbai,,2024-08-26,-999.0,10.0,UK
1391,Ankit,Male,-5.0,Kolkata,2022-01-18,2021-01-18,-999.0,10.0,nan
C1392,Pooja,nan,200.0,Kolkata,,,2111.61,3.0,USA
C1393,Neha,F,43.0,Pune,,2025-10-02,-999.0,-1.0,USA
1394,Amit,M,200.0,Mumbai,2024-08-21,2020-08-23,-999.0,-1.0,India
1395,nan,M,200.0,Pune,,,-999.0,4.0,India
1396,Simran,female,39.0,Pune,2025-02-18,2025-01-21,-999.0,-1.0,USA
C1397,Pooja,nan,-5.0,Ahmedabad,2024-07-05,2022-11-19,1928.13,-1.0,UK
C1398,Ravi,M,59.0,Ahmedabad,2023-08-11,,-999.0,3.0,nan
,Kiran,Male,54.0,Delhi,2021-10-10,,-999.0,4.0,nan
,nan,female,200.0,nan,2024-11-25,,-999.0,3.0,Canada
1401,Ankit,nan,-5.0,Hyderabad,2022-05-19,2023-09-20,2475.37,10.0,India
C1402,Rahul,M,27.0,Bangalore,,,-999.0,3.0,USA
C1403,nan,nan,-5.0,Ahmedabad,,,-999.0,1.0,India
C1404,Pooja,F,67.0,Delhi,,2022-12-14,-999.0,-1.0,nan
,Neha,male,-5.0,Chennai,2023-03-02,2022-07-11,-999.0,10.0,Australia
1406,Ankit,Female,43.0,Kolkata,2023-01-22,2021-11-19,4982.59,-1.0,Canada
,Sneha,nan,43.0,Delhi,,,-999.0,3.0,UK
,nan,F,43.0,nan,2022-08-13,,-999.0,2.0,UK
1409,Neha,female,38.0,Bangalore,,2021-08-09,-999.0,5.0,USA
1410,nan,Male,-5.0,Chennai,2021-03-05,,-999.0,10.0,Australia
1411,Kiran,nan,49.0,Delhi,,,3041.54,-1.0,Australia
C1412,Simran,nan,43.0,Bangalore,,2022-02-20,-999.0,10.0,nan
1413,Ravi,nan,200.0,Bangalore,2025-03-09,2022-09-24,-999.0,2.0,India
1414,nan,Female,200.0,Hyderabad,2023-10-01,,-999.0,1.0,India
C1415,Ravi,M,200.0,Ahmedabad,2023-09-06,,-999.0,3.0,Canada
1416,Neha,nan,49.0,Pune,,,3144.47,3.0,India
,Priya,nan,200.0,Chennai,2021-03-03,,-999.0,3.0,nan
1418,Rahul,nan,43.0,Ahmedabad,2025-08-05,,995.36,1.0,Canada
1419,Pooja,Male,43.0,Ahmedabad,2023-12-11,,3804.91,3.0,UK
,Simran,Female,43.0,Chennai,,,1579.25,3.0,USA
1421,Ankit,male,43.0,Pune,2025-04-08,,1661.44,-1.0,India
C1422,Simran,nan,-5.0,Mumbai,,,-999.0,3.0,UK
,Ankit,male,-5.0,Pune,2022-06-29,,-999.0,3.0,Canada
,Simran,F,-5.0,Ahmedabad,2024-02-17,,-999.0,3.0,Australia
C1425,Ravi,Female,31.0,Bangalore,2022-04-19,,2848.1,3.0,Australia
1426,Kiran,nan,28.0,Pune,2021-10-20,,-999.0,3.0,Canada
,Priya,Male,200.0,nan,,2022-07-09,-999.0,3.0,UK
C1428,nan,nan,-5.0,Chennai,2022-01-26,,-999.0,5.0,nan
1429,Amit,nan,43.0,Delhi,,2023-05-12,-999.0,3.0,Canada
,Ravi,nan,-5.0,Mumbai,2025-05-09,,-999.0,-1.0,India
1431,Amit,male,26.0,Hyderabad,,,-999.0,4.0,nan
1432,Priya,nan,43.0,Bangalore,,,2557.83,-1.0,USA
C1433,nan,female,-5.0,Delhi,,2021-12-10,-999.0,10.0,Australia
1434,Amit,Female,-5.0,nan,2023-08-15,,-999.0,-1.0,UK
C1435,Ankit,Male,-5.0,Pune,,,-999.0,2.0,Canada
,nan,nan,43.0,nan,,2022-02-03,-999.0,-1.0,USA
C1437,Ravi,F,43.0,Ahmedabad,,,-999.0,10.0,Canada
,Neha,nan,-5.0,Bangalore,,2023-09-05,1292.01,10.0,nan
C1439,Sneha,Male,200.0,Delhi,,2025-04-18,-999.0,10.0,nan
C1440,Priya,nan,66.0,Mumbai,2021-01-23,,-999.0,-1.0,Australia
C1441,Sneha,Male,200.0,Ahmedabad,,,-999.0,3.0,Canada
1442,Pooja,nan,67.0,Chennai,,2024-05-15,1009.04,5.0,Canada
,Priya,M,28.0,Bangalore,,,2590.05,-1.0,UK
1444,nan,female,43.0,Bangalore,2025-06-28,2021-11-12,2400.93,3.0,Canada
C1445,Ankit,nan,200.0,nan,,2023-07-21,2581.18,10.0,USA
1446,Ravi,F,-5.0,nan,2025-05-13,,-999.0,10.0,India
,Ravi,male,-5.0,Kolkata,,2025-06-07,-999.0,3.0,Australia
1448,Pooja,nan,200.0,Hyderabad,,,4617.65,-1.0,nan
1449,Rahul,male,200.0,Ahmedabad,2024-03-15,,-999.0,3.0,Canada
,nan,Male,58.0,Mumbai,,2022-01-02,-999.0,3.0,Australia
1451,Sneha,nan,43.0,Pune,,,-999.0,-1.0,UK
1452,Ankit,nan,200.0,Chennai,2024-09-29,2021-03-26,-999.0,-1.0,Australia
C1453,Neha,F,-5.0,Chennai,2025-10-28,,-999.0,2.0,Canada
C1454,Priya,nan,-5.0,Chennai,2022-05-08,,-999.0,3.0,India
C1455,Priya,female,38.0,Ahmedabad,,,-999.0,-1.0,nan
1456,Rahul,F,200.0,Kolkata,,2025-09-13,-999.0,5.0,nan
C1457,Amit,Male,18.0,Mumbai,,,-999.0,-1.0,Australia
1458,Amit,nan,26.0,Delhi,,,-999.0,-1.0,nan
,Amit,female,-5.0,Kolkata,,,-999.0,10.0,nan
1460,Amit,F,-5.0,Bangalore,2023-10-09,,3547.91,3.0,Australia
1461,Sneha,nan,36.0,Pune,,2025-07-31,-999.0,3.0,nan
,nan,nan,-5.0,Bangalore,,2025-02-27,3755.21,3.0,nan
1463,Sneha,F,43.0,nan,,2021-03-19,-999.0,-1.0,India
,Neha,F,46.0,Mumbai,2023-01-31,,3345.41,3.0,USA
1465,Sneha,Female,-5.0,Pune,2022-12-06,,-999.0,10.0,India
,Ankit,F,43.0,Delhi,,,-999.0,3.0,Australia
1467,Sneha,Female,44.0,Delhi,2025-01-03,2020-12-08,-999.0,3.0,Australia
C1468,nan,F,-5.0,Hyderabad,2024-04-22,2023-06-14,3364.93,10.0,Australia
1469,Ankit,Female,43.0,Bangalore,,,361.18,3.0,India
1470,Ankit,male,43.0,nan,2024-04-14,,-999.0,-1.0,Canada
,Ravi,Female,43.0,nan,2023-08-24,,-999.0,10.0,Canada
1472,Neha,Male,-5.0,nan,2024-04-05,,-999.0,4.0,USA
1473,Ravi,M,-5.0,Pune,2025-11-23,,-999.0,10.0,Canada
C1474,Priya,Male,21.0,Delhi,,,-999.0,3.0,India
,Amit,female,43.0,Ahmedabad,,,-999.0,3.0,Canada
,Ankit,nan,43.0,Mumbai,,,1656.03,1.0,Canada
C1477,Rahul,nan,200.0,Delhi,2022-11-22,,-999.0,10.0,nan
1478,Rahul,male,-5.0,Pune,,2021-02-22,-999.0,10.0,nan
C1479,nan,nan,27.0,Delhi,,,-999.0,10.0,Canada
,Kiran,Female,43.0,Kolkata,,,-999.0,5.0,India
1481,Sneha,Female,47.0,Pune,2025-12-02,2025-07-15,-999.0,-1.0,India
1482,Simran,male,200.0,Hyderabad,2025-01-08,,2227.2,2.0,India
,Rahul,F,200.0,Delhi,,,-999.0,-1.0,Canada
1484,Amit,female,43.0,Ahmedabad,2024-08-24,,1674.71,10.0,USA
1485,Pooja,male,43.0,Delhi,2023-02-26,2025-07-23,2361.99,-1.0,USA
1486,Amit,F,-5.0,Ahmedabad,,,-999.0,3.0,India
C1487,Kiran,M,-5.0,Mumbai,2025-04-04,2023-12-06,-999.0,3.0,Australia
,Simran,Female,43.0,Chennai,2021-04-28,2023-09-28,-999.0,3.0,India
C1489,Kiran,male,200.0,Mumbai,2022-07-02,,-999.0,2.0,India
,Pooja,Male,200.0,Chennai,,,-999.0,-1.0,Canada
1491,nan,F,67.0,nan,,,-999.0,10.0,Canada
,Amit,nan,60.0,Chennai,,,-999.0,-1.0,Australia
C1493,Priya,Male,51.0,Delhi,2022-09-20,,-999.0,10.0,UK
1494,Neha,M,43.0,Kolkata,,2025-09-04,-999.0,5.0,nan
1495,Simran,F,43.0,Kolkata,2021-02-10,,-999.0,-1.0,Canada
C1496,nan,M,200.0,Pune,2022-10-21,2021-07-01,-999.0,10.0,Canada
C1497,Kiran,Female,28.0,Ahmedabad,2024-03-05,,2758.91,10.0,Australia
1498,Sneha,Female,200.0,Hyderabad,,,-999.0,-1.0,nan
1499,Simran,female,43.0,Pune,,,3355.58,10.0,USA
,nan,Female,200.0,Mumbai,2022-06-20,,-999.0,10.0,UK
C1501,Kiran,nan,200.0,Delhi,,2023-09-27,-999.0,3.0,nan
,Kiran,nan,43.0,Bangalore,,,4588.95,-1.0,Canada
1503,Sneha,nan,200.0,Kolkata,2025-03-13,,-999.0,10.0,Australia
1504,Ravi,nan,-5.0,Pune,,2021-12-12,-999.0,-1.0,Canada
C1505,Sneha,F,200.0,Delhi,,,3103.59,10.0,Canada
1506,Amit,F,200.0,nan,,,819.25,10.0,Australia
1507,Amit,male,43.0,Bangalore,,2020-08-20,-999.0,10.0,Canada
1508,nan,male,-5.0,Pune,,2023-07-17,3050.88,1.0,India
,nan,Male,43.0,nan,2021-03-02,,3520.55,-1.0,UK
,Ravi,Female,32.0,nan,,2023-09-18,3815.42,-1.0,UK
,Priya,nan,59.0,Hyderabad,,,-999.0,3.0,USA
,Kiran,nan,43.0,Hyderabad,2021-08-17,,-999.0,-1.0,USA
,Sneha,Male,200.0,Delhi,2023-05-10,,-999.0,2.0,USA
1514,Pooja,F,43.0,Bangalore,2025-01-28,,-999.0,3.0,India
1515,Ravi,female,46.0,Ahmedabad,,,-999.0,3.0,nan
1516,Simran,Female,-5.0,Delhi,,,-999.0,3.0,USA
,Neha,F,69.0,Mumbai,,,1522.04,10.0,Canada
1518,Ravi,F,43.0,Kolkata,2025-12-04,,4228.47,-1.0,Australia
1519,nan,Male,200.0,Chennai,,2025-07-05,-999.0,-1.0,UK
C1520,Sneha,Male,200.0,Mumbai,2024-09-09,2025-02-25,2718.48,2.0,Australia
1521,Simran,female,43.0,nan,,,822.32,-1.0,USA
C1522,Pooja,nan,49.0,nan,,,-999.0,10.0,nan
,Amit,nan,-5.0,Pune,,2023-12-24,-999.0,4.0,USA
,Neha,nan,43.0,Mumbai,,2022-05-05,-999.0,3.0,USA
C1525,Neha,male,43.0,Kolkata,,2025-05-07,4498.97,3.0,USA
C1526,Kiran,Female,33.0,Hyderabad,,,-999.0,-1.0,nan
C1527,Amit,female,200.0,Hyderabad,2020-08-25,,-999.0,3.0,India
1528,Kiran,male,200.0,Kolkata,2025-11-11,,-999.0,10.0,USA
1529,Amit,female,200.0,Pune,2023-04-22,,489.07,10.0,nan
1530,Sneha,M,-5.0,Hyderabad,2020-12-20,2025-10-14,-999.0,10.0,Canada
1531,Priya,M,18.0,Ahmedabad,2021-05-02,,-999.0,-1.0,Australia
,nan,male,27.0,Chennai,,,-999.0,3.0,USA
1533,Rahul,male,46.0,Ahmedabad,,2025-01-13,-999.0,-1.0,Canada
C1534,Sneha,nan,43.0,nan,,,2544.56,2.0,Australia
1535,Priya,F,200.0,Kolkata,2023-01-12,,-999.0,-1.0,Australia
C1536,Priya,Male,200.0,Bangalore,,,4284.68,10.0,nan
C1537,Simran,M,200.0,nan,2025-12-02,2024-06-18,-999.0,3.0,nan
1538,Sneha,F,200.0,nan,2025-11-15,,-999.0,4.0,India
1539,nan,M,200.0,Pune,,,-999.0,3.0,Canada
,Simran,M,200.0,Chennai,2024-05-04,,-999.0,-1.0,USA
,Amit,nan,43.0,Mumbai,,2025-05-09,2860.21,10.0,Canada
1542,Simran,male,66.0,nan,2024-12-01,2024-07-01,3922.5,2.0,Australia
C1543,Amit,F,43.0,Kolkata,,,-999.0,10.0,nan
C1544,nan,nan,43.0,Chennai,2023-04-01,,-999.0,3.0,India
1545,Sneha,Female,200.0,nan,,,-999.0,10.0,nan
C1546,Pooja,nan,200.0,Ahmedabad,,,-999.0,3.0,nan
C1547,Pooja,Male,200.0,Hyderabad,,2020-08-19,-999.0,10.0,Canada
1548,Amit,Male,-5.0,Delhi,2021-02-15,,-999.0,4.0,India
1549,Simran,nan,200.0,Kolkata,2023-02-07,,-999.0,3.0,Australia
,Kiran,female,200.0,Chennai,2023-10-03,,-999.0,2.0,India
,Rahul,nan,43.0,Ahmedabad,2021-11-05,2025-02-02,-999.0,3.0,Australia
1552,Ankit,Male,43.0,Bangalore,,,-999.0,4.0,India
,nan,F,63.0,Mumbai,2020-08-24,,-999.0,-1.0,Canada
,nan,Female,200.0,Mumbai,,2021-05-19,-999.0,10.0,Australia
1555,Neha,nan,-5.0,Pune,,,-999.0,1.0,UK
1556,Ravi,F,43.0,Pune,2025-09-19,,-999.0,3.0,UK
1557,Ravi,M,37.0,Ahmedabad,,,1971.61,3.0,Australia
1558,Priya,F,200.0,Delhi,2022-05-02,,1308.52,3.0,USA
1559,Rahul,M,-5.0,Kolkata,2023-05-03,,-999.0,3.0,Australia
,Ravi,Male,200.0,Bangalore,,,4843.62,-1.0,USA
,Simran,female,29.0,Ahmedabad,,,-999.0,3.0,Canada
,nan,female,-5.0,Ahmedabad,2021-09-25,2024-07-15,-999.0,-1.0,nan
1563,Kiran,male,25.0,Kolkata,2023-06-29,,-999.0,-1.0,Canada
1564,Priya,F,59.0,Pune,2022-03-05,2022-10-22,-999.0,3.0,India
1565,Pooja,M,-5.0,Kolkata,,,3177.39,-1.0,Canada
,Neha,female,49.0,Chennai,2020-11-07,,-999.0,5.0,Canada
1567,Rahul,Female,43.0,Ahmedabad,2024-07-31,,2572.0,10.0,India
,Sneha,F,200.0,nan,2025-04-23,,-999.0,-1.0,USA
1569,Amit,nan,200.0,Hyderabad,2022-12-10,,-999.0,3.0,nan
C1570,nan,nan,43.0,Mumbai,,2021-12-11,-999.0,10.0,nan
1571,Priya,female,-5.0,Delhi,,,4280.2,3.0,Australia
1572,Rahul,Female,43.0,Bangalore,2026-01-24,2024-06-18,3537.21,5.0,UK
1573,Simran,nan,43.0,Bangalore,,,-999.0,-1.0,USA
,Amit,female,43.0,Bangalore,,,-999.0,10.0,India
1575,Rahul,male,200.0,Kolkata,,2025-02-05,-999.0,-1.0,UK
,Sneha,nan,200.0,Hyderabad,2022-10-18,,-999.0,-1.0,Canada
,Amit,Male,43.0,Kolkata,2022-07-20,,-999.0,-1.0,Australia
1578,Ravi,nan,43.0,Pune,2025-02-07,,-999.0,-1.0,India
1579,Pooja,Male,200.0,Mumbai,2023-06-13,,-999.0,-1.0,UK
,Rahul,F,43.0,Delhi,2023-02-06,,2023.5,1.0,Canada
1581,Amit,female,-5.0,Bangalore,2025-04-10,,-999.0,3.0,USA
C1582,Ravi,Male,43.0,Bangalore,,,-999.0,10.0,India
1583,Kiran,M,43.0,Delhi,2021-05-06,2023-07-09,-999.0,1.0,Australia
C1584,Kiran,Female,200.0,Kolkata,,,384.31,10.0,nan
1585,Kiran,Male,-5.0,Ahmedabad,2023-04-24,,-999.0,3.0,India
,Ankit,female,200.0,Hyderabad,,,3102.19,1.0,India
,Rahul,M,-5.0,Chennai,2025-05-19,,-999.0,3.0,nan
1588,Priya,Male,43.0,Pune,2023-03-24,,-999.0,3.0,Australia
,Priya,F,200.0,Ahmedabad,2021-12-29,,-999.0,1.0,India
1590,Amit,male,43.0,nan,,,-999.0,-1.0,Canada
1591,Ankit,male,-5.0,Ahmedabad,2023-09-21,,-999.0,3.0,nan
C1592,Ankit,M,200.0,nan,2021-08-29,2024-03-30,3551.22,3.0,Australia
1593,Ravi,nan,43.0,Kolkata,2023-09-23,,-999.0,10.0,UK
